image,full_path,category,tier,class
view_vulnerable_1562290817_10_2_1145+PINE+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_1145+PINE+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_1201+PINE+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_1201+PINE+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_1385+PINE+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_1385+PINE+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_1801+BEACH+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_1801+BEACH+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_1745+BEACH+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_1745+BEACH+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_3665+FILLMORE+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_3665+FILLMORE+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_940+BAY+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_940+BAY+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_950+BAY+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_950+BAY+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_1640+BAY+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_1640+BAY+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_225+MALLORCA+WY+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_225+MALLORCA+WY+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_25+CAPRA+WY+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_25+CAPRA+WY+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_3355+OCTAVIA+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_3355+OCTAVIA+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_3210+GOUGH+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_3210+GOUGH+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_2855+POLK+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_2855+POLK+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_2845+POLK+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_2845+POLK+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_1101+FRANCISCO+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_1101+FRANCISCO+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_2975+VAN+NESS+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_2975+VAN+NESS+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_3101+GOUGH+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_3101+GOUGH+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_3344+FILLMORE+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_3344+FILLMORE+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_3334+FILLMORE+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_3334+FILLMORE+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_1895+CHESTNUT+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_1895+CHESTNUT+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_3250+LAGUNA+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_3250+LAGUNA+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_1665+CHESTNUT+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_1665+CHESTNUT+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_3145+OCTAVIA+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_3145+OCTAVIA+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_3155+OCTAVIA+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_3155+OCTAVIA+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_1229+CHESTNUT+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_1229+CHESTNUT+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_2810+FRANKLIN+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_2810+FRANKLIN+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_1520+GREENWICH+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_1520+GREENWICH+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_1501+LOMBARD+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_1501+LOMBARD+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_2901+GOUGH+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_2901+GOUGH+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_3100+WEBSTER+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_3100+WEBSTER+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_2265+LOMBARD+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_2265+LOMBARD+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_2360+FILBERT+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_2360+FILBERT+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_1760+FILBERT+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_1760+FILBERT+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_1580+FILBERT+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_1580+FILBERT+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_2642+VAN+NESS+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_2642+VAN+NESS+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_1335+FILBERT+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_1335+FILBERT+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_2301+LARKIN+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_2301+LARKIN+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_2500+VAN+NESS+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_2500+VAN+NESS+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_2650+FRANKLIN+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_2650+FRANKLIN+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_1695+FILBERT+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_1695+FILBERT+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_1645+FILBERT+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_1645+FILBERT+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_1961+FILBERT+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_1961+FILBERT+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_2035+FILBERT+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_2035+FILBERT+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_2843+WEBSTER+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_2843+WEBSTER+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_2440+VAN+NESS+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_2440+VAN+NESS+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_2265+LARKIN+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_2265+LARKIN+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_2235+LARKIN+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_2235+LARKIN+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_2221+LARKIN+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_2221+LARKIN+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_1325+GREEN+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_1325+GREEN+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_1535+GREEN+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_1535+GREEN+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_1545+GREEN+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_1545+GREEN+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_2000+VALLEJO+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_2000+VALLEJO+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_1720+PACIFIC+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_1720+PACIFIC+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_1740+PACIFIC+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_1740+PACIFIC+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_1770+PACIFIC+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_1770+PACIFIC+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_1769+BROADWAY++SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_1769+BROADWAY++SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_2001+BROADWAY++SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_2001+BROADWAY++SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_2395+PACIFIC+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_2395+PACIFIC+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_2199+PACIFIC+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_2199+PACIFIC+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_2130+JACKSON+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_2130+JACKSON+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_2171+PACIFIC+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_2171+PACIFIC+AV+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_1534+JACKSON+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_1534+JACKSON+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_1580+JACKSON+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_1580+JACKSON+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_1731+LARKIN+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_1731+LARKIN+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_1565+JACKSON+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_1565+JACKSON+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_1940+WASHINGTON+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_1940+WASHINGTON+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
view_vulnerable_1562290817_10_2_2077+JACKSON+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Work-Complete-CFC-Issued\view_vulnerable_1562290817_10_2_2077+JACKSON+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,Work-Complete-CFC-Issued,2,vulnerable
