image,xmin,ymin,xmax,ymax,label,confidence
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453191_+37.812268_-122.259237_10_171+MONTECITO+AV+OAKLAND+Incomplete-Evaluation.jpg
",122,51,546,494,0,0.5702019333839417
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453038_+37.733081_-122.173400_10_10778+PIPPIN+ST+OAKLAND+Incomplete-Evaluation.jpg
",488,316,635,422,0,0.20695091784000397
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452778_+37.799278_-122.267773_10_233+10TH+ST+OAKLAND+Exempt---less-than-5-units.jpg
",35,252,237,428,0,0.10416159778833389
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453179_+37.837845_-122.258577_10_430+AVON+ST+OAKLAND+Incomplete-Evaluation.jpg
",11,249,220,373,0,0.10539994388818741
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451612_+37.812040_-122.243382_10_777+RAND+AV+OAKLAND+Incomplete-Evaluation.jpg
",0,125,640,493,0,0.9705867767333984
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451431_+37.811866_-122.257429_10_286+LENOX+AV+OAKLAND+Done---Level-1.jpg
",482,223,638,435,0,0.10718443244695663
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451431_+37.811866_-122.257429_10_286+LENOX+AV+OAKLAND+Done---Level-1.jpg
",81,0,458,420,0,0.8528200387954712
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451647_+37.825359_-122.277120_10_984+34TH+ST+OAKLAND+Incomplete-Evaluation.jpg
",180,308,378,437,0,0.18011374771595
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451646_+37.801123_-122.238353_10_907+E+28TH+ST+OAKLAND+Incomplete-Evaluation.jpg
",15,309,263,437,0,0.13116085529327393
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451646_+37.801123_-122.238353_10_907+E+28TH+ST+OAKLAND+Incomplete-Evaluation.jpg
",290,246,460,444,0,0.3149532377719879
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451724_+37.817624_-122.249945_10_541+CHETWOOD+ST+OAKLAND+Incomplete-Evaluation.jpg
",406,255,590,470,0,0.18584145605564117
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451724_+37.817624_-122.249945_10_541+CHETWOOD+ST+OAKLAND+Incomplete-Evaluation.jpg
",14,80,465,484,0,0.8449864387512207
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451396_+37.802149_-122.245497_10_421+VAN+DYKE+AV+OAKLAND+Done---Level-1.jpg
",247,46,573,504,0,0.882892370223999
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451303_+37.841217_-122.246731_10_6066+MONROE+AV+OAKLAND+Done---Level-1.jpg
",364,116,639,441,0,0.4952707588672638
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451303_+37.841217_-122.246731_10_6066+MONROE+AV+OAKLAND+Done---Level-1.jpg
",31,163,320,448,0,0.651631772518158
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453132_+37.816418_-122.252734_10_229+MACARTHUR+BL+OAKLAND+Incomplete-Evaluation.jpg
",289,210,511,438,0,0.18127396702766418
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453132_+37.816418_-122.252734_10_229+MACARTHUR+BL+OAKLAND+Incomplete-Evaluation.jpg
",20,150,516,464,0,0.19469290971755981
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452992_+37.817130_-122.240800_10_1041+WARFIELD+AV+OAKLAND+Incomplete-Evaluation.jpg
",162,186,515,548,0,0.2809678018093109
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451939_+37.797521_-122.245414_10_800+E+20TH+ST+OAKLAND+Incomplete-Evaluation.jpg
",199,260,607,484,0,0.9557519555091858
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452592_+37.810053_-122.255103_10_362+BELMONT+ST+OAKLAND+Exempt---engineer's-letter.jpg
",0,113,215,502,0,0.11318536847829819
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452592_+37.810053_-122.255103_10_362+BELMONT+ST+OAKLAND+Exempt---engineer's-letter.jpg
",214,145,640,455,0,0.42429283261299133
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451413_+37.779974_-122.227772_10_1500+29TH+AV+OAKLAND+Done---Level-1.jpg
",374,259,609,435,0,0.340349018573761
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451413_+37.779974_-122.227772_10_1500+29TH+AV+OAKLAND+Done---Level-1.jpg
",21,200,403,460,0,0.7261996269226074
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452990_+37.809431_-122.254253_10_435+STATEN+AV+OAKLAND+Incomplete-Evaluation.jpg
",310,188,628,460,0,0.11229096353054047
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452990_+37.809431_-122.254253_10_435+STATEN+AV+OAKLAND+Incomplete-Evaluation.jpg
",0,75,281,466,0,0.5716140866279602
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451524_+37.811160_-122.257921_10_305+LENOX+AV+OAKLAND+Done---Level-1.jpg
",405,34,640,460,0,0.19980975985527039
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451524_+37.811160_-122.257921_10_305+LENOX+AV+OAKLAND+Done---Level-1.jpg
",146,271,397,459,0,0.749353289604187
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452397_+37.777856_-122.223943_10_3314+FARNAM+ST+OAKLAND+Incomplete-Evaluation---Unclaimed.jpg
",0,3,547,546,0,0.9754358530044556
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452699_+37.796175_-122.240546_10_1140+E+22ND+ST+OAKLAND+Level-1---missing-data.jpg
",9,235,153,439,0,0.4856604039669037
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453090_+37.794701_-122.217997_10_3014+FRUITVALE+AV+OAKLAND+Incomplete-Evaluation.jpg
",253,203,599,487,0,0.4771726131439209
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453120_+37.785128_-122.198116_10_3170+HIGH+ST+OAKLAND+Incomplete-Evaluation.jpg
",5,326,134,424,0,0.2836679518222809
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453120_+37.785128_-122.198116_10_3170+HIGH+ST+OAKLAND+Incomplete-Evaluation.jpg
",288,276,510,438,0,0.6516749858856201
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452344_+37.767516_-122.168038_10_7709+NEY+AV+OAKLAND+Incomplete-Evaluation---Unclaimed.jpg
",169,299,486,458,0,0.6535542607307434
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451331_+37.795612_-122.203603_10_3550+LAUREL+AV+OAKLAND+Done---Level-1.jpg
",75,294,454,426,0,0.779018223285675
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451620_+37.776361_-122.221245_10_1436+36TH+AV+OAKLAND+Incomplete-Evaluation.jpg
",38,257,560,484,0,0.9196007251739502
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451290_+37.781096_-122.214599_10_2037+38TH+AV+OAKLAND+Done---Level-1.jpg
",178,306,423,436,0,0.7658885717391968
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452731_+37.811536_-122.254792_10_362+PERKINS+ST+OAKLAND+Level-2---Missing-slope.jpg
",344,175,640,486,0,0.1733955591917038
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452731_+37.811536_-122.254792_10_362+PERKINS+ST+OAKLAND+Level-2---Missing-slope.jpg
",122,201,602,460,0,0.31957927346229553
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451675_+37.799878_-122.229474_10_3201+BEAUMONT+AV+OAKLAND+Incomplete-Evaluation.jpg
",0,20,481,451,0,0.9257542490959167
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451789_+37.825407_-122.264519_10_484+37TH+ST+OAKLAND+Incomplete-Evaluation.jpg
",353,247,558,432,0,0.36505913734436035
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451789_+37.825407_-122.264519_10_484+37TH+ST+OAKLAND+Incomplete-Evaluation.jpg
",14,198,331,462,0,0.7720558047294617
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453009_+37.798421_-122.247681_10_1926+6TH+AV+OAKLAND+Incomplete-Evaluation.jpg
",94,0,450,487,0,0.19480641186237335
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451760_+37.803376_-122.263927_10_1520+JACKSON+ST+OAKLAND+Incomplete-Evaluation.jpg
",90,120,640,441,0,0.7343675494194031
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451363_+37.816188_-122.241342_10_1001+WARFIELD+AV+OAKLAND+Done---Level-1.jpg
",7,59,538,505,0,0.9524943828582764
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452520_+37.833356_-122.250995_10_250+WHITMORE+ST+OAKLAND+Done---Level-2-Required.jpg
",126,73,604,470,0,0.6964224576950073
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452577_+37.820771_-122.248680_10_740+OAKLAND+AV+OAKLAND+Exempt---engineer's-letter.jpg
",0,65,640,496,0,0.980348527431488
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451790_+37.806098_-122.266644_10_1734+WEBSTER+ST+OAKLAND+Incomplete-Evaluation.jpg
",0,77,640,458,0,0.746261477470398
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452392_+37.806439_-122.249593_10_2300+LAKESHORE+AV+OAKLAND+Incomplete-Evaluation---Unclaimed.jpg
",0,209,232,400,0,0.34381103515625
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452392_+37.806439_-122.249593_10_2300+LAKESHORE+AV+OAKLAND+Incomplete-Evaluation---Unclaimed.jpg
",206,115,541,445,0,0.6263871192932129
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451379_+37.809543_-122.252961_10_429+BELLEVUE+AV+OAKLAND+Done---Level-1.jpg
",392,264,640,451,0,0.2498142570257187
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451379_+37.809543_-122.252961_10_429+BELLEVUE+AV+OAKLAND+Done---Level-1.jpg
",4,190,402,493,0,0.6296001672744751
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451531_+37.824131_-122.249296_10_775+KINGSTON+AV+OAKLAND+Done---Level-1.jpg
",479,157,640,518,0,0.4691411852836609
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451531_+37.824131_-122.249296_10_775+KINGSTON+AV+OAKLAND+Done---Level-1.jpg
",96,162,400,487,0,0.47342970967292786
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452834_+37.797603_-122.220284_10_3186+MCKILLOP+RD+OAKLAND+Incomplete-Evaluation.jpg
",85,281,385,433,0,0.4803529977798462
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452429_+37.833587_-122.251341_10_2005+PLEASANT+VALLEY+AV+OAKLAND+Done---Level-2-Required.jpg
",0,238,162,438,0,0.14931181073188782
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451629_+37.821694_-122.251057_10_3845+HARRISON+ST+OAKLAND+Incomplete-Evaluation.jpg
",101,144,633,447,0,0.7855261564254761
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452681_+37.802655_-122.216915_10_3621+DIMOND+AV+OAKLAND+Level-1---missing-data.jpg
",218,325,378,461,0,0.16340115666389465
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452747_+37.836095_-122.258821_10_5001+SHAFTER+AV+OAKLAND+Level-2---Missing-slope.jpg
",0,258,168,466,0,0.15585149824619293
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452747_+37.836095_-122.258821_10_5001+SHAFTER+AV+OAKLAND+Level-2---Missing-slope.jpg
",231,249,617,447,0,0.633782148361206
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452790_+37.812389_-122.257361_10_265+LEE+ST+OAKLAND+Exempt---retrofitted.jpg
",169,132,494,435,0,0.5388692021369934
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452109_+37.803591_-122.266152_10_1461+ALICE+ST+OAKLAND+Incomplete-Evaluation.jpg
",117,1,545,480,0,0.8507022261619568
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452152_+37.816924_-122.259358_10_236+29TH+ST+OAKLAND+Incomplete-Evaluation.jpg
",240,216,498,381,0,0.4724915623664856
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451581_+37.812720_-122.252604_10_353+EUCLID+AV+OAKLAND+Done---Level-1.jpg
",17,206,520,473,0,0.6360481381416321
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451773_+37.813311_-122.245339_10_768+WALKER+AV+OAKLAND+Incomplete-Evaluation.jpg
",231,163,553,490,0,0.40813466906547546
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451773_+37.813311_-122.245339_10_768+WALKER+AV+OAKLAND+Incomplete-Evaluation.jpg
",0,250,233,409,0,0.563896894454956
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452993_+37.804488_-122.247619_10_624+BROOKLYN+AV+OAKLAND+Incomplete-Evaluation.jpg
",20,21,514,527,0,0.9506478309631348
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451570_+37.821486_-122.248695_10_749+OAKLAND+AV+OAKLAND+Done---Level-1.jpg
",91,160,388,447,0,0.8389204144477844
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453087_+37.806098_-122.266644_10_1734+WEBSTER+ST+OAKLAND+Incomplete-Evaluation.jpg
",0,77,640,458,0,0.746261477470398
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452770_+37.797871_-122.235994_10_2622+13TH+AV+OAKLAND+Exempt---less-than-5-units.jpg
",0,279,215,399,0,0.2716957926750183
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452770_+37.797871_-122.235994_10_2622+13TH+AV+OAKLAND+Exempt---less-than-5-units.jpg
",496,181,639,477,0,0.32621484994888306
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452770_+37.797871_-122.235994_10_2622+13TH+AV+OAKLAND+Exempt---less-than-5-units.jpg
",197,237,396,441,0,0.48325419425964355
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452814_+37.803075_-122.251370_10_317+HANOVER+AV+OAKLAND+Ask-for-exemption---did-not-review.jpg
",7,133,534,458,0,0.7608261704444885
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451302_+37.803222_-122.249735_10_365+HANOVER+AV+OAKLAND+Done---Level-1.jpg
",0,260,240,429,0,0.34659630060195923
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451302_+37.803222_-122.249735_10_365+HANOVER+AV+OAKLAND+Done---Level-1.jpg
",255,7,619,483,0,0.8814147710800171
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453149_+37.798502_-122.251457_10_1738+4TH+AV+OAKLAND+Incomplete-Evaluation.jpg
",14,8,263,470,0,0.11073913425207138
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453149_+37.798502_-122.251457_10_1738+4TH+AV+OAKLAND+Incomplete-Evaluation.jpg
",230,198,578,478,0,0.1440752148628235
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452489_+37.782117_-122.216177_10_2022+36TH+AV+OAKLAND+Done---Level-2-Required.jpg
",207,281,639,446,0,0.8301531076431274
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452393_+37.796232_-122.239845_10_2244+12TH+AV+OAKLAND+Incomplete-Evaluation---Unclaimed.jpg
",6,212,479,463,0,0.7038074731826782
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452827_+37.818062_-122.250946_10_515+VERNON+ST+OAKLAND+Done---Level-2-in-process.jpg
",25,206,326,441,0,0.17426137626171112
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451954_+37.829638_-122.260891_10_418+41ST+ST+OAKLAND+Incomplete-Evaluation.jpg
",390,168,640,425,0,0.42835214734077454
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451954_+37.829638_-122.260891_10_418+41ST+ST+OAKLAND+Incomplete-Evaluation.jpg
",52,126,352,478,0,0.6510791182518005
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451784_+37.810535_-122.280508_10_1725+MARKET+ST+OAKLAND+Incomplete-Evaluation.jpg
",94,135,565,487,0,0.343689501285553
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452626_+37.814588_-122.256062_10_335+ADAMS+ST+OAKLAND+Exempt---no-large-openings.jpg
",99,218,423,433,0,0.6304394602775574
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452632_+37.812009_-122.251593_10_372+EUCLID+AV+OAKLAND+Exempt---no-large-openings.jpg
",7,68,535,536,0,0.8748272657394409
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452615_+37.804551_-122.264704_10_1560+ALICE+ST+OAKLAND+Exempt---no-large-openings.jpg
",31,0,451,494,0,0.9271027445793152
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453139_+37.807970_-122.245859_10_595+MERRITT+AV+OAKLAND+Incomplete-Evaluation.jpg
",23,70,633,464,0,0.8306052088737488
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452738_+37.782886_-122.227671_10_1723+28TH+AV+OAKLAND+Level-2---Missing-slope.jpg
",61,223,415,562,0,0.1393224000930786
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452738_+37.782886_-122.227671_10_1723+28TH+AV+OAKLAND+Level-2---Missing-slope.jpg
",390,288,613,428,0,0.15516236424446106
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453065_+37.813311_-122.245339_10_768+WALKER+AV+OAKLAND+Incomplete-Evaluation.jpg
",231,163,553,490,0,0.40813466906547546
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453065_+37.813311_-122.245339_10_768+WALKER+AV+OAKLAND+Incomplete-Evaluation.jpg
",0,250,233,409,0,0.563896894454956
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451498_+37.786996_-122.204795_10_2851+38TH+AV+OAKLAND+Done---Level-1.jpg
",61,201,640,488,0,0.9737379550933838
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452465_+37.787867_-122.238384_10_1946+FOOTHILL+BL+OAKLAND+Done---Level-2-Required.jpg
",0,171,546,429,0,0.8005658984184265
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451631_+37.791255_-122.199212_10_3810+REDDING+ST+OAKLAND+Incomplete-Evaluation.jpg
",195,209,605,464,0,0.38249966502189636
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453085_+37.806864_-122.300324_10_720+WILLOW+ST+OAKLAND+Incomplete-Evaluation.jpg
",3,327,268,455,0,0.15930867195129395
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453085_+37.806864_-122.300324_10_720+WILLOW+ST+OAKLAND+Incomplete-Evaluation.jpg
",402,109,640,507,0,0.25985467433929443
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451551_+37.811104_-122.251190_10_398+EUCLID+AV+OAKLAND+Done---Level-1.jpg
",0,225,294,402,0,0.3787415027618408
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451551_+37.811104_-122.251190_10_398+EUCLID+AV+OAKLAND+Done---Level-1.jpg
",326,148,640,447,0,0.8532585501670837
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452784_+37.841061_-122.264932_10_5527+SHATTUCK+AV+OAKLAND+Exempt---retrofitted.jpg
",48,56,496,479,0,0.20684996247291565
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452790_+37.798652_-122.254988_10_200+E+15TH+ST+OAKLAND+Exempt---retrofitted.jpg
",332,200,610,477,0,0.19747357070446014
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452790_+37.798652_-122.254988_10_200+E+15TH+ST+OAKLAND+Exempt---retrofitted.jpg
",5,235,289,456,0,0.24892909824848175
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452399_+37.812548_-122.244212_10_525+MANDANA+BL+OAKLAND+Incomplete-Evaluation---Unclaimed.jpg
",370,102,640,436,0,0.35786017775535583
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452482_+37.814192_-122.254943_10_270+PERKINS+ST+OAKLAND+Done---Level-2-Required.jpg
",227,156,621,391,0,0.4176563024520874
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452482_+37.814192_-122.254943_10_270+PERKINS+ST+OAKLAND+Done---Level-2-Required.jpg
",0,125,640,421,0,0.9080038070678711
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452988_+37.806954_-122.224027_10_4135+PARK+BL+OAKLAND+Incomplete-Evaluation.jpg
",169,185,457,431,0,0.597814679145813
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452324_+37.813420_-122.253311_10_356+WARWICK+AV+OAKLAND+Incomplete-Evaluation---Unclaimed.jpg
",457,220,640,455,0,0.15450537204742432
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452324_+37.813420_-122.253311_10_356+WARWICK+AV+OAKLAND+Incomplete-Evaluation---Unclaimed.jpg
",48,248,444,435,0,0.7328116297721863
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453011_+37.802705_-122.262899_10_1520+MADISON+ST+OAKLAND+Incomplete-Evaluation.jpg
",0,165,595,432,0,0.7319687604904175
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452510_+37.808651_-122.245205_10_677+WESLEY+AV+OAKLAND+Done---Level-2-Required.jpg
",0,92,492,449,0,0.6113606691360474
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452146_+37.814834_-122.269592_10_542+25TH+ST+OAKLAND+Incomplete-Evaluation.jpg
",141,25,463,448,0,0.3738313317298889
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451500_+37.813204_-122.256683_10_271+JAYNE+AV+OAKLAND+Done---Level-1.jpg
",105,149,507,450,0,0.9605417251586914
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453114_+37.770767_-122.173088_10_7021+LACEY+AV+OAKLAND+Incomplete-Evaluation.jpg
",459,289,599,379,0,0.47018295526504517
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453114_+37.770767_-122.173088_10_7021+LACEY+AV+OAKLAND+Incomplete-Evaluation.jpg
",199,235,417,445,0,0.8132514953613281
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452747_+37.849998_-122.263897_10_648+ALCATRAZ+AV+OAKLAND+Level-2---Missing-slope.jpg
",31,67,338,472,0,0.8746097683906555
